Ticket.ID,Ticket.Created,Date.of.Issue,Time.of.Issue,Form,Method,Issue,Caller.ID.Number,Type.of.Call.or.Messge,Advertiser.Business.Number,Zip,Location..Center.point.of.the.Zip.Code.
1002314,05/26/2016 01:27:04 AM +0000,5/25/2016,2:03 PM,Phone,Wired,Telemarketing (including do not call and spoofing),903-200-2011,Abandoned Calls,NA,75758,"TX 75758
(32.261679, -95.515713)"
1106795,07/27/2016 08:34:41 PM +0000,7/27/2016,12:15 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,800-212-4955,Prerecorded Voice,800-212-4955,93704,"CA 93704
(36.797684, -119.801681)"
1182449,09/08/2016 04:42:47 PM +0000,9/8/2016,1:33 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Text Message,NA,37221,"TN 37221
(36.064367, -86.96029)"
1028351,06/09/2016 09:08:23 PM +0000,6/8/2016,10:56 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),408-771-2126,Live Voice,NA,85233,"AZ 85233
(33.350782, -111.809417)"
1145210,08/18/2016 05:09:17 AM +0000,7/7/2016,10:10 AM,Phone,Wired,Telemarketing (including do not call and spoofing),310-323-8155,Abandoned Calls,NA,0,"CA 00000
(18.113421, -66.163661)"
1000920,05/25/2016 05:35:05 PM +0000,5/24/2016,11:16 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,201-308-5378,Abandoned Calls,NA,22554,"VA 22554
(38.442333, -77.395235)"
1000669,05/25/2016 04:16:31 PM +0000,5/25/2016,11:06 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),385-249-1350,Abandoned Calls,NA,49230,"MI 49230
(42.092908, -84.227118)"
1105967,07/27/2016 03:58:47 PM +0000,7/15/2016,5:25 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),213-262-2754,Abandoned Calls,NA,77007,"TX 77007
(29.7724, -95.403851)"
1106656,07/27/2016 07:50:19 PM +0000,7/27/2016,11:48 AM,Phone,Wired,Robocalls,213-266-7280,Abandoned Calls,NA,91730,"CA 91730
(34.102953, -117.583505)"
1001716,05/25/2016 09:29:22 PM +0000,5/25/2016,4:24 PM,Phone,Wired,Telemarketing (including do not call and spoofing),805-897-1183,Abandoned Calls,NA,2116,"MA 02116
(42.349856, -71.075303)"
1106782,07/27/2016 08:31:55 PM +0000,7/25/2016,3:30 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),402-295-1165,Prerecorded Voice,NA,70546,"LA 70546
(30.255448, -92.666868)"
1001700,05/25/2016 09:24:02 PM +0000,5/25/2016,3:53 PM,Phone,Wired,Telemarketing (including do not call and spoofing),201-210-5099,Abandoned Calls,NA,20705,"MD 20705
(39.04472, -76.907956)"
1001945,05/25/2016 10:33:54 PM +0000,5/25/2016,2:12 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),623-900-7386,Live Voice,623-900-7386,85335,"AZ 85335
(33.599764, -112.326995)"
1106628,07/27/2016 07:42:38 PM +0000,7/23/2016,12:32 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),714-215-9017,Abandoned Calls,NA,92705,"CA 92705
(33.758621, -117.81292)"
1002546,05/26/2016 04:10:48 AM +0000,5/25/2016,8:00 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),206-745-4730,Abandoned Calls,NA,98037,"WA 98037
(47.83874, -122.287614)"
1143092,08/17/2016 03:12:36 PM +0000,8/17/2016,9:38 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),303-219-8732,Prerecorded Voice,862-205-3166,20170,"VA 20170
(38.979271, -77.381169)"
1105794,07/27/2016 01:48:46 PM +0000,7/26/2016,10:14 A.M.,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),800-993-8762,Live Voice,NA,2184,"MA 02184
(42.207882, -71.000055)"
1002280,05/26/2016 01:09:41 AM +0000,5/23/2016,1:37 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,213-995-3022,Prerecorded Voice,NA,1824,"MA 01824
(42.593923, -71.355551)"
1106643,07/27/2016 07:47:58 PM +0000,7/27/2016,11:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,92646,"CA 92646
(33.667231, -117.968323)"
1001330,05/25/2016 07:37:18 PM +0000,5/23/2016,1:00 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,240-602-0560,Prerecorded Voice,NA,21044,"MD 21044
(39.210791, -76.881075)"
1001564,05/25/2016 08:43:24 PM +0000,5/25/2016,12:53 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,610-743-3242,Prerecorded Voice,NA,33830,"FL 33830-8523
(27.906005, -81.751894)"
1106728,07/27/2016 08:16:53 PM +0000,7/27/2016,1:02 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,79912,"TX 79912
(31.849957, -106.542256)"
1107132,07/27/2016 10:08:52 PM +0000,7/27/2016,5:00 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,561-419-6280,Prerecorded Voice,NA,7094,"NJ 07094
(40.784818, -74.062792)"
1002038,05/25/2016 11:07:33 PM +0000,5/12/2016,8:55 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,10034,"NY 10034
(40.867758, -73.921144)"
1106312,07/27/2016 06:01:27 PM +0000,7/27/2016,12:51 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,513-457-8137,Prerecorded Voice,NA,45218,"OH 45218
(39.267425, -84.51942)"
1106277,07/27/2016 05:45:51 PM +0000,7/27/2016,11:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),678-806-2839,Live Voice,NA,75025,"TX 75025
(33.090007, -96.742466)"
1000975,05/25/2016 05:51:14 PM +0000,5/25/2016,12:43 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),248-289-9331,Prerecorded Voice,NA,19064,"PA 19064
(39.931914, -75.338256)"
1106211,07/27/2016 05:20:34 PM +0000,7/27/2016,11:15 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),678-203-2865,Live Voice,NA,75070,"TX 75070
(33.17408, -96.697468)"
1107473,07/28/2016 12:21:41 AM +0000,7/27/2016,3:37 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),757-657-4186,Prerecorded Voice,NA,60660,"IL 60660
(41.991062, -87.666362)"
1000960,05/25/2016 05:45:54 PM +0000,5/25/2016,10:34 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,216-323-2314,Prerecorded Voice,NA,84088,"UT 84088
(40.595075, -111.964518)"
1001829,05/25/2016 10:08:31 PM +0000,5/25/2016,5:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),410-246-5455,Prerecorded Voice,NA,12186,"NY 12186
(42.634962, -73.965431)"
1001982,05/25/2016 10:46:28 PM +0000,5/25/2016,3:03 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),717-409-1057,Abandoned Calls,NA,48098,"MI 48098
(42.598871, -83.179838)"
1105791,07/27/2016 01:42:59 PM +0000,7/19/2016,4:30 p.m.,Phone,Wired,Robocalls,888-769-3267,Prerecorded Voice,877-834-3660,6074,"CT 06074
(41.833072, -72.562876)"
1145222,08/18/2016 05:15:44 AM +0000,7/6/2016,5:20 PM,Phone,Wired,Telemarketing (including do not call and spoofing),310-906-2793,Abandoned Calls,NA,0,"CA 00000
(18.113421, -66.163661)"
1000696,05/25/2016 04:27:41 PM +0000,5/25/2016,10:15 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,NA,75025,"TX 75025
(33.090007, -96.742466)"
1145479,08/18/2016 03:00:08 PM +0000,8/15/2016,6:22 p.m.,Phone,Wired,Robocalls,202-821-4239,Prerecorded Voice,NA,48183,"MI 48183
(42.135231, -83.220622)"
1105885,07/27/2016 03:14:34 PM +0000,7/27/2016,10:00 a.m.,Phone,Wired,Robocalls,202-873-7086,Prerecorded Voice,202-873-7086,33569,"FL 33569-4125
(27.849494, -82.285924)"
1000766,05/25/2016 04:49:04 PM +0000,5/25/2016,10:42 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),276-555-9581,Abandoned Calls,NA,24165,"VA 24165
(36.593982, -80.046276)"
1182319,09/08/2016 03:53:10 PM +0000,9/7/2016,5:34 PM,Phone,Wired,Telemarketing (including do not call and spoofing),000-224-8700,Live Voice,NA,71303,"LA 71303
(31.302533, -92.512245)"
1001293,05/25/2016 07:27:31 PM +0000,5/19/2016,12:37 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),888-286-0830,Live Voice,NA,97225,"OR 97225
(45.501758, -122.771455)"
1000997,05/25/2016 05:56:11 PM +0000,5/25/2016,12:48 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),559-383-0577,Prerecorded Voice,NA,48230,"MI 48230
(42.383983, -82.923297)"
1107206,07/27/2016 10:38:43 PM +0000,7/27/2016,9:15 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,17547,"PA 17547
(40.06917, -76.574664)"
1107449,07/28/2016 12:13:57 AM +0000,7/27/2016,5:05 PM,Phone,Wired,Telemarketing (including do not call and spoofing),512-501-4516,Abandoned Calls,NA,75758,"TX 75758
(32.261679, -95.515713)"
1001236,05/25/2016 07:06:39 PM +0000,5/25/2016,10:16 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),518-873-2632,Live Voice,800-322-8224,12950,"NY 12950
(44.32592, -73.551361)"
1001618,05/25/2016 08:57:44 PM +0000,5/19/2016,11:09 A.M.,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),330-423-0403,Prerecorded Voice,330-423-0403,40207,"KY 40207
(38.261309, -85.653734)"
1106765,07/27/2016 08:27:33 PM +0000,7/27/2016,2:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),330-708-1480,Live Voice,NA,21784,"MD 21784
(39.400551, -76.968734)"
1001722,05/25/2016 09:30:42 PM +0000,5/25/2016,3:23 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,210-915-3987,75080,"TX 75080
(32.971576, -96.740545)"
1000794,05/25/2016 05:03:39 PM +0000,5/24/2016,10:56 AM,Phone,Wired,Telemarketing (including do not call and spoofing),718-887-9034,Live Voice,NA,17053,"PA 17053-9522
(40.321086, -77.130004)"
1106388,07/27/2016 06:21:57 PM +0000,7/27/2016,1:15 P.M.,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,614-699-6998,773,"PR 00773
(18.356651, -65.723311)"
1000780,05/25/2016 04:56:01 PM +0000,5/25/2016,9:56 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,509-233-4023,Prerecorded Voice,NA,60068,"IL 60068
(42.012574, -87.842835)"
1182055,09/08/2016 02:09:16 PM +0000,9/7/2016,1:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),803-317-2219,Live Voice,NA,22847,"VA 22847
(38.717953, -78.700511)"
1000874,05/25/2016 05:21:39 PM +0000,5/25/2016,9:08 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,216-323-2314,Prerecorded Voice,NA,85258,"AZ 85258
(33.565273, -111.894611)"
1002442,05/26/2016 02:46:22 AM +0000,5/25/2016,6:27 PM,Phone,Wired,Telemarketing (including do not call and spoofing),213-221-6237,Live Voice,NA,90706,"CA 90706
(33.88777, -118.127923)"
1001257,05/25/2016 07:16:51 PM +0000,5/25/2016,12:47 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,NA,78665,"TX 78665
(30.542117, -97.643704)"
1000758,05/25/2016 04:43:40 PM +0000,5/25/2016,9:00 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,206-708-2849,87008,"NM 87008
(35.130867, -106.3651)"
1106809,07/27/2016 08:40:22 PM +0000,7/27/2016,9:59 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,618-314-8084,Prerecorded Voice,NA,98407,"WA 98407
(47.285977, -122.506857)"
1105980,07/27/2016 04:03:53 PM +0000,7/26/2016,4:27 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),516-506-7171,Live Voice,NA,11205,"NY 11205
(40.694368, -73.965365)"
1028335,06/09/2016 09:04:15 PM +0000,6/9/2016,3:24 P.M.,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Autodialed Live Voice Call,NA,37821,"TN 37821
(35.967885, -83.198721)"
1002396,05/26/2016 02:30:48 AM +0000,5/25/2016,2:14 PM,Phone,Wired,Telemarketing (including do not call and spoofing),585-300-4101,Live Voice,NA,94116,"CA 94116
(37.744235, -122.485994)"
1000386,05/25/2016 02:12:14 PM +0000,5/13/2016,3:25 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),708-292-6194,Prerecorded Voice,NA,30534,"GA 30534
(34.419636, -84.115749)"
1000460,05/25/2016 03:00:07 PM +0000,5/25/2016,9:49 A.M.,Phone,Wired,Robocalls,206-823-3345,Prerecorded Voice,206-823-3082,17745,"PA 17745
(41.200712, -77.442936)"
1001657,05/25/2016 09:12:20 PM +0000,5/24/2016,10:30 AM,Phone,Wired,Robocalls,NA,Prerecorded Voice,216-278-0127,90089,"CA 90089-2821
(34.024007, -118.280924)"
1001616,05/25/2016 08:57:29 PM +0000,5/25/2016,1:30 PM,Phone,Wired,Robocalls,212-465-9832,Prerecorded Voice,NA,80204,"CO 80204
(39.7345, -105.020783)"
1000851,05/25/2016 05:15:28 PM +0000,5/25/2016,11:02 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,610-743-3242,Prerecorded Voice,NA,75019,"TX 75019
(32.966266, -96.987126)"
1144755,08/17/2016 11:25:34 PM +0000,8/9/2016,11:02 AM,Phone,Wired,Robocalls,984-244-5428,Prerecorded Voice,NA,27529,"NC 27529
(35.660024, -78.587726)"
1000554,05/25/2016 03:43:51 PM +0000,5/18/2016,11:55 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,NA,NA,2189,"MA 02189
(42.211214, -70.932237)"
1143667,08/17/2016 06:20:49 PM +0000,8/17/2016,10:00 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,516-259-3113,Prerecorded Voice,516-259-3113,60060,"IL 60060
(42.2645, -88.021394)"
1107013,07/27/2016 09:35:06 PM +0000,7/26/2016,7:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,92821,"CA 92821
(33.924795, -117.890559)"
1001357,05/25/2016 07:43:21 PM +0000,5/25/2016,11:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),213-141-5163,Prerecorded Voice,213-141-5163,94115,"CA 94115
(37.78557, -122.437361)"
1000748,05/25/2016 04:40:01 PM +0000,5/25/2016,8:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),876-309-6620,Live Voice,NA,86426,"AZ 86426
(35.009572, -114.581531)"
1106761,07/27/2016 08:26:40 PM +0000,7/27/2016,2:29 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,813-758-5175,33544,"FL 33544
(28.234067, -82.36526)"
1002277,05/26/2016 01:07:53 AM +0000,5/25/2016,8:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),561-372-8996,Live Voice,NA,33134,"FL 33134
(25.754042, -80.270097)"
1001764,05/25/2016 09:46:33 PM +0000,5/25/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),510-557-3368,Live Voice,NA,94705,"CA 94705
(37.857996, -122.245672)"
1000886,05/25/2016 05:24:17 PM +0000,5/25/2016,10:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Abandoned Calls,320-222-3706,56201,"MN 56201
(45.116971, -95.041936)"
1107678,07/28/2016 02:53:22 AM +0000,7/27/2016,8:45 PM,Phone,Wired,Telemarketing (including do not call and spoofing),385-203-8241,Live Voice,NA,55109,"MN 55109
(45.013588, -93.022687)"
1000785,05/25/2016 04:59:23 PM +0000,5/25/2016,11:31 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),718-713-6547,Prerecorded Voice,718-713-6547,8722,"NJ 08722
(39.929992, -74.198133)"
1056076,06/26/2016 10:12:54 PM +0000,6/26/2016,10:47 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),850-347-8230,Text Message,NA,90815,"CA 90815-3606
(33.790316, -118.097198)"
1106562,07/27/2016 07:18:06 PM +0000,7/27/2016,11:55 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,83616,"ID 83616
(43.719807, -116.379733)"
1182353,09/08/2016 04:13:37 PM +0000,9/8/2016,11:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,11518,"NY 11518
(40.639907, -73.667444)"
1182151,09/08/2016 02:40:22 PM +0000,9/8/2016,9:32 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Autodialed Live Voice Call,NA,29405,"SC 29405
(32.8578, -79.982062)"
1106821,07/27/2016 08:45:50 PM +0000,7/27/2016,NA,Phone,Wired,Telemarketing (including do not call and spoofing),609-270-0110,Abandoned Calls,NA,33704,"FL 33704
(27.79643, -82.636776)"
1000328,05/25/2016 01:03:17 PM +0000,5/25/2016,7:00 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),541-826-3147,Live Voice,NA,13601,"NY 13601
(43.977155, -75.916148)"
1106816,07/27/2016 08:42:20 PM +0000,7/27/2016,2:22 PM,Phone,Wired,Telemarketing (including do not call and spoofing),214-734-3333,Live Voice,NA,75001,"TX 75001
(32.959456, -96.837813)"
1001877,05/25/2016 10:20:31 PM +0000,5/25/2016,5:04 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),216-487-7014,Abandoned Calls,NA,40513,"KY 40513
(38.014005, -84.585794)"
1000526,05/25/2016 03:33:20 PM +0000,5/25/2016,9:26 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,720-499-0868,Prerecorded Voice,NA,33578,"FL 33578
(27.868589, -82.339195)"
1145217,08/18/2016 05:11:31 AM +0000,8/17/2016,9:18 P.M.,Phone,Wireless (cell phone/other mobile device),Robocalls,916-527-0143,Prerecorded Voice,916-527-0143,95841,"CA 95841
(38.662263, -121.346136)"
1001512,05/25/2016 08:24:58 PM +0000,5/25/2016,2:00 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),732-307-5178,Prerecorded Voice,732-307-5178,28344,"NC 28344
(35.166972, -78.633175)"
1182460,09/08/2016 04:47:53 PM +0000,9/8/2016,11:36 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,217-952-0060,Prerecorded Voice,NA,30082,"GA 30082
(33.855502, -84.536174)"
1106501,07/27/2016 07:00:46 PM +0000,7/27/2016,1:51 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,704-997-4048,Prerecorded Voice,NA,7928,"NJ 07928
(40.728964, -74.402959)"
1002545,05/26/2016 04:07:02 AM +0000,5/23/2016,6:23 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),877-210-3463,Prerecorded Voice,NA,33351,"FL 33351
(26.179654, -80.273695)"
1107161,07/27/2016 10:18:36 PM +0000,7/22/2016,11:20 a.m.,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),304-306-3498,Prerecorded Voice,NA,53190,"WI 53190
(42.808694, -88.732552)"
1001635,05/25/2016 09:03:17 PM +0000,5/25/2016,3:00 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),845-765-6230,Abandoned Calls,NA,12732,"NY 12732
(41.534019, -74.889748)"
1001374,05/25/2016 07:45:46 PM +0000,5/25/2016,2:35 PM,Phone,Wired,Robocalls,NA,Prerecorded Voice,NA,18103,"PA 18103
(40.575032, -75.480833)"
1000514,05/25/2016 03:32:16 PM +0000,5/25/2016,10:20 AM,Phone,Wired,Robocalls,NA,Prerecorded Voice,214-702-5736,10306,"NY 10306
(40.568821, -74.11862)"
1106648,07/27/2016 07:49:43 PM +0000,7/27/2016,2:40 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,8618,"NJ 08618
(40.242743, -74.785349)"
1000857,05/25/2016 05:17:59 PM +0000,5/24/2016,5:38 P.M.,Phone,Wired,Telemarketing (including do not call and spoofing),813-874-6747,Prerecorded Voice,NA,33614,"FL 33614-6631
(27.986217, -82.496824)"
1107414,07/27/2016 11:57:06 PM +0000,7/27/2016,3:47 PM,Phone,Wired,Telemarketing (including do not call and spoofing),602-529-5638,Live Voice,NA,85255,"AZ 85255
(33.678316, -111.870498)"
1002216,05/26/2016 12:36:32 AM +0000,5/25/2016,7:01 PM,Phone,Wired,Telemarketing (including do not call and spoofing),727-895-1181,Abandoned Calls,NA,33545,"FL 33545
(28.259102, -82.296793)"
1107459,07/28/2016 12:16:21 AM +0000,7/27/2016,3:35 PM,Phone,Wired,Robocalls,347-523-4369,Prerecorded Voice,NA,20120,"VA 20120
(38.85083, -77.453846)"
