case_ID,wave,year,weight_wave,weight_aggregate,happening,cause_original,cause_other_text,cause_recoded,sci_consensus,worry,harm_personally,harm_US,harm_dev_countries,harm_future_gen,harm_plants_animals,when_harm_US,reg_CO2_pollutant,reg_utilities,fund_research,reg_coal_emissions,discuss_GW,hear_GW_media,gender,age,age_category,generation,educ,educ_category,minincome,income_category,race,ideology,party,party_w_leaners,party_x_ideo,registered_voter,region9,region4,religion,religion_other_nonchristian,evangelical,service_attendance,marit_status,employment,house_head,house_size,house_ages0to1,house_ages2to5,house_ages6to12,house_ages13to17,house_ages18plus,house_type,house_own
25156,12,7,1.0429,0.97419037,1,2,,4,2,2,2,2,2,2,2,1,3,2,2,1,2,5,1,77,3,5,12,4,100000,3,4,3,3,3,3,1,7,3,13,,2,2,1,5,2,2,0,0,0,0,2,1,1
25157,12,7,1.4475,1.35213402,3,1,,6,4,3,2,3,4,4,4,3,4,3,4,3,3,4,2,47,2,3,12,4,50000,2,2,3,2,2,2,1,5,3,1,,2,3,3,1,2,3,0,0,1,1,1,1,2
25158,12,7,1.0408,0.97222873,3,1,,6,2,4,2,3,4,4,4,2,4,1,2,1,2,3,2,66,3,4,10,3,30000,1,4,4,1,1,5,1,5,3,3,,2,3,1,2,2,2,0,0,0,0,2,1,1
25160,12,7,0.7118,0.66490431,1,4,,3,2,1,1,1,1,1,1,1,1,1,1,1,3,5,1,47,2,3,9,2,50000,2,1,5,1,1,5,1,5,3,2,,2,3,3,6,2,4,0,0,2,0,2,1,1
25161,12,7,1.2018,1.12262153,3,1,,6,4,3,2,2,2,3,3,6,4,2,4,2,2,2,2,41,2,3,12,4,15000,1,1,2,3,2,1,1,1,1,3,,2,5,5,6,2,1,0,0,0,0,1,3,2
25162,12,7,0.7618,0.71161015,3,1,,6,4,4,3,4,4,4,4,6,4,4,4,4,3,4,2,78,3,5,12,4,75000,2,1,1,4,2,1,1,9,4,13,,2,1,1,5,2,2,0,0,0,0,2,2,1
25163,12,7,0.7,0.65388174,3,1,,6,2,3,3,3,3,3,3,6,3,4,4,3,1,3,2,56,3,4,9,2,85000,2,1,2,2,2,1,1,4,2,15,,2,3,1,1,2,2,0,0,0,0,2,1,1
25164,12,7,0.8366,0.78148209,2,1,,6,4,2,2,0,0,0,0,5,3,4,4,4,2,5,1,40,2,3,10,3,40000,1,1,4,2,2,2,2,9,4,12,,2,1,6,2,2,6,0,0,0,3,3,2,2
25165,12,7,0.7951,0.74271624,3,1,,6,2,4,0,0,0,0,0,6,4,4,4,1,4,5,2,47,2,3,9,2,75000,2,1,5,1,1,5,-1,7,3,3,,2,6,1,1,2,2,0,0,0,0,2,1,1
25166,12,7,2.6667,2.49100918,3,2,,4,4,3,3,3,4,4,4,3,3,4,4,3,2,3,1,30,1,2,12,4,75000,2,3,3,2,2,2,1,5,3,7,,2,2,6,1,2,2,0,0,0,0,2,3,2
25167,12,7,0.8716,0.81417617,3,1,,6,2,2,2,3,3,3,3,2,2,2,2,3,2,3,2,27,1,2,12,4,60000,2,1,3,1,1,4,1,3,2,11,,1,5,1,1,2,2,0,0,0,0,2,1,1
25168,12,7,0.7326,0.68433394,3,2,,4,1,2,2,3,4,3,3,4,3,3,4,4,2,4,2,71,3,5,10,3,50000,2,1,4,1,1,5,1,5,3,1,,1,5,1,5,2,2,0,0,0,0,2,1,1
25169,12,7,0.719,0.67162995,3,1,,6,2,3,2,2,3,3,3,4,3,3,3,2,2,3,2,52,2,4,9,2,50000,2,1,4,1,1,5,1,7,3,3,,1,5,1,1,2,4,0,0,0,0,4,1,1
25170,12,7,1.0342,0.96606356,2,1,,6,1,1,0,0,0,0,0,2,3,3,3,3,1,0,2,27,1,2,9,2,50000,2,1,3,5,4,-2,4,7,3,11,,2,1,1,1,2,3,0,1,0,0,2,1,2
25172,12,7,0.5923,0.55327736,3,1,,6,2,3,2,3,3,4,4,6,3,4,4,2,1,2,2,64,3,4,14,4,60000,2,1,3,3,3,3,1,4,2,11,,2,2,3,1,2,1,0,0,0,0,1,2,1
25174,12,7,1.0797,1.00856587,3,2,,4,1,2,2,3,3,4,4,3,3,3,3,3,1,3,2,46,2,3,9,2,60000,2,1,3,3,1,4,1,5,3,3,,3,3,6,1,2,2,0,0,0,0,2,1,1
25175,12,7,0.7599,0.70983533,2,2,,4,2,1,1,1,2,2,1,1,2,2,3,1,3,5,1,42,2,3,13,4,35000,1,1,5,1,1,5,1,4,2,11,,1,6,1,1,1,2,0,0,0,0,2,1,3
25176,12,7,1.8834,1.75931551,3,3,human and natural,5,4,3,4,4,4,4,4,5,4,4,4,4,3,5,2,58,3,4,10,3,50000,2,3,2,2,2,1,1,4,2,13,,2,1,6,1,2,2,0,0,0,0,2,3,1
25177,12,7,1.101,1.02846256,3,1,,6,2,3,3,3,3,3,3,6,3,2,3,3,2,3,2,37,2,3,10,3,60000,2,1,4,1,1,5,1,8,4,4,,1,6,1,7,2,6,1,2,1,0,2,1,1
25178,12,7,1.0804,1.00921975,3,1,,6,4,4,4,4,4,4,4,6,4,4,4,4,3,4,2,56,3,4,13,4,60000,2,4,4,2,2,2,1,7,3,11,,1,5,5,1,2,1,0,0,0,0,1,1,1
25179,12,7,0.8479,0.7920376,1,2,,4,2,1,1,1,1,1,1,1,3,2,3,3,2,0,1,57,3,4,10,3,100000,3,1,4,1,1,5,1,9,4,5,,2,3,1,1,2,2,0,0,0,0,2,3,3
25180,12,7,0.7,0.65388174,1,2,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,2,50,2,3,9,2,100000,3,1,3,3,1,4,1,4,2,3,,2,5,1,7,2,3,0,0,0,0,3,1,1
25181,12,7,0.7676,0.71702803,2,1,,6,2,2,2,2,2,2,2,5,2,3,2,3,2,3,1,52,2,4,12,4,100000,3,1,3,5,4,-2,2,5,3,2,,1,5,1,1,2,2,0,0,0,0,2,1,1
25182,12,7,0.8512,0.79512019,1,2,,4,2,2,1,1,1,4,3,3,3,3,4,3,2,4,1,40,2,3,9,2,75000,2,1,3,5,4,-2,1,3,2,15,,2,1,1,1,2,4,0,0,1,1,2,1,1
25183,12,7,0.9113,0.85126061,3,1,,6,4,3,3,3,3,3,3,3,3,4,4,3,3,3,1,34,1,2,11,3,60000,2,1,3,3,1,4,2,7,3,15,,2,2,1,1,2,2,0,0,0,0,2,1,1
25184,12,7,0.7575,0.70759345,3,2,,4,2,1,1,1,1,1,1,1,1,1,1,1,2,5,1,36,2,3,12,4,40000,1,1,5,1,1,5,1,7,3,2,,1,5,1,1,2,4,0,1,1,0,2,1,1
25185,12,7,3.929,3.67014477,3,1,,6,4,4,3,4,4,4,4,6,4,4,4,3,1,4,2,34,1,2,7,1,85000,2,3,3,5,4,-2,5,9,4,15,,2,1,1,7,2,7,0,1,0,0,6,1,2
25187,12,7,1.1127,1.03939172,3,1,,6,2,2,3,3,3,3,3,4,3,2,3,3,1,2,2,38,2,3,13,4,85000,2,1,3,1,1,4,1,5,3,3,,2,5,1,7,2,5,0,1,2,0,2,1,1
25189,12,7,0.3578,0.33422698,3,2,,4,1,3,2,3,3,4,4,4,3,3,3,3,2,4,2,58,3,4,10,3,35000,1,3,3,2,2,2,1,9,4,15,,2,2,6,1,2,2,0,0,0,0,2,1,1
25190,12,7,2.5751,2.40544408,3,3,A combonation of human and nature,5,2,2,0,0,0,0,4,6,3,2,3,3,2,3,2,43,2,3,12,4,25000,1,3,1,2,2,1,1,5,3,15,,3,2,1,1,2,3,0,0,0,0,3,4,1
25191,12,7,0.7683,0.71768191,3,1,,6,4,4,4,4,4,4,4,6,4,1,3,3,3,3,2,52,2,4,12,4,100000,3,1,3,3,3,3,1,5,3,14,,2,2,1,7,2,3,0,0,0,0,3,1,1
25192,12,7,0.8225,0.76831104,3,2,,4,4,2,2,3,3,3,3,4,1,3,3,2,2,4,1,39,2,3,13,4,150000,3,1,4,1,1,5,1,3,2,2,,1,5,1,1,2,5,0,1,2,0,2,1,1
25193,12,7,0.769,0.71833579,2,3,climate has always changed,4,1,2,0,0,0,0,0,6,4,3,3,3,3,0,2,68,3,4,13,4,75000,2,1,3,1,1,4,1,2,1,3,,2,6,3,2,2,1,0,0,0,0,1,3,2
25194,12,7,2.4463,2.28512984,3,1,,6,2,3,1,2,2,2,2,4,3,4,3,4,2,3,1,38,2,3,14,4,60000,2,3,3,5,4,-2,2,2,1,15,,3,1,1,1,2,4,1,1,0,0,2,1,1
25195,12,7,0.7,0.65388174,3,3,natural & human,5,4,3,3,3,3,4,4,6,4,-1,4,3,3,3,2,52,2,4,9,2,85000,2,1,2,2,2,1,1,3,2,3,,2,3,1,1,2,3,0,0,0,0,3,1,1
25196,12,7,0.6985,0.65248056,3,2,,4,4,2,2,2,2,2,2,1,3,3,3,3,2,5,2,67,3,4,12,4,30000,1,1,3,3,1,4,1,8,4,15,,2,1,2,5,2,1,0,0,0,0,1,1,1
25197,12,7,0.9566,0.8935761,1,4,,3,1,2,1,4,1,2,3,6,3,2,3,3,1,2,1,31,1,2,12,4,75000,2,1,4,1,1,5,1,2,1,3,,2,1,1,1,2,3,0,0,0,0,3,3,1
25198,12,7,1.1551,1.07899827,3,1,,6,2,2,2,3,0,4,0,5,1,2,3,4,2,3,1,49,2,3,11,3,100000,3,4,2,2,2,1,1,3,2,3,,2,5,1,1,2,4,0,0,0,2,2,1,1
25199,12,7,0.7359,0.68741653,3,1,,6,2,3,2,2,2,4,4,3,3,3,3,3,3,5,1,56,3,4,11,3,100000,3,1,3,2,2,2,1,3,2,5,,2,3,1,2,2,2,0,0,0,0,2,1,1
25200,12,7,1.1114,1.03817737,1,1,,6,1,2,1,3,3,4,4,2,3,2,3,1,1,3,2,44,2,3,11,3,60000,2,1,4,2,2,2,1,1,1,3,,2,1,1,1,2,3,0,0,1,0,2,3,2
25201,12,7,0.7754,0.72431414,3,2,,4,2,2,3,3,4,4,4,3,4,3,4,4,3,4,2,52,2,4,13,4,100000,3,1,3,3,2,2,1,6,3,3,,2,6,1,1,2,5,0,0,0,2,3,1,1
25202,12,7,0.8374,0.78222938,3,1,,6,2,3,4,4,4,4,4,6,4,4,3,3,3,3,2,24,1,2,10,3,0,1,1,3,5,4,-2,1,5,3,3,,2,1,6,4,2,5,0,0,0,0,5,1,2
25203,12,7,0.6233,0.58223498,3,1,,6,4,4,4,4,4,0,4,3,3,3,3,3,3,4,1,31,1,2,10,3,15000,1,1,3,5,4,-2,1,3,2,12,,2,1,6,6,1,7,0,0,2,2,3,1,1
25204,12,7,1.2177,1.13747398,3,2,,4,1,2,0,0,0,0,0,1,3,2,3,1,1,1,2,64,3,4,7,1,7500,1,1,2,2,2,1,2,9,4,1,,3,1,3,6,1,3,0,0,0,1,2,4,1
25205,12,7,1.144,1.06862958,3,1,,6,4,3,3,4,4,4,4,6,3,2,2,2,1,0,1,54,2,4,9,2,50000,2,4,2,2,2,1,2,2,1,11,,2,1,1,1,2,5,0,0,0,0,5,2,2
25206,12,7,0.8225,0.76831104,3,1,,6,4,3,1,1,1,3,4,4,4,3,3,3,1,3,1,33,1,2,12,4,85000,2,1,3,3,2,2,1,3,2,11,,2,5,1,1,2,3,1,0,0,0,2,1,1
25207,12,7,0.3962,0.37009706,3,2,,4,4,3,3,4,0,0,4,4,3,3,3,4,4,5,2,75,3,5,12,4,75000,2,3,3,2,2,2,1,9,4,3,,2,6,1,5,2,5,0,0,0,0,5,1,1
25208,12,7,0.9757,0.91141773,3,1,,6,4,4,3,4,4,4,4,6,4,3,4,4,2,3,2,26,1,2,11,3,30000,1,1,2,2,2,1,1,7,3,15,,2,1,6,1,2,2,0,0,0,0,2,3,2
25209,12,7,0.9729,0.9088022,3,1,,6,2,3,3,3,3,4,4,6,2,3,4,3,2,3,2,26,1,2,12,4,100000,3,1,2,2,2,1,1,3,2,3,,2,2,6,1,2,2,0,0,0,0,2,3,2
25210,12,7,0.8566,0.80016442,3,1,,6,4,3,3,3,3,4,4,3,3,3,4,3,3,3,2,50,2,3,10,3,100000,3,1,3,2,2,2,1,2,1,3,,2,1,1,1,2,3,0,0,0,0,3,1,1
25211,12,7,0.6393,0.59718085,3,3,both humans and nature,5,2,3,3,3,3,3,3,5,3,2,3,2,2,3,2,60,3,4,9,2,40000,1,1,4,4,3,3,1,9,4,1,,1,5,1,7,2,4,0,0,0,1,3,1,2
25212,12,7,0.8745,0.81688511,3,2,,4,2,3,4,4,4,4,4,6,3,4,3,2,1,3,2,65,3,4,9,2,30000,1,2,4,2,2,2,1,7,3,1,,1,2,2,5,2,1,0,0,0,0,1,1,1
25213,12,7,0.9796,0.91506078,3,1,,6,1,2,2,2,2,4,2,4,4,3,4,4,1,0,2,35,2,3,12,4,85000,2,1,2,5,4,-2,1,3,2,2,,1,6,1,1,1,2,0,0,0,0,2,1,1
25214,12,7,1.1683,1.09132862,1,4,,3,2,2,1,1,2,2,4,2,3,4,4,3,1,3,1,24,1,2,11,3,40000,1,1,3,2,2,2,1,7,3,1,,3,2,5,1,2,1,0,0,0,0,1,1,2
25216,12,7,0.6804,0.63557305,3,1,,6,4,4,3,3,4,4,4,6,4,4,4,4,3,0,1,68,3,4,13,4,125000,3,1,1,2,2,1,1,2,1,5,,2,2,1,1,2,2,0,0,0,0,2,1,1
25217,12,7,1.1127,1.03939172,2,3,I think it's a normal global progression that is agitated by humans,5,2,3,2,4,4,4,4,6,3,3,4,3,2,3,2,34,1,2,13,4,175000,3,1,3,5,4,-2,1,7,3,8,,2,1,1,7,2,5,0,1,2,0,2,1,1
25218,12,7,0.9342,0.87265188,2,2,,4,2,1,1,1,2,2,3,1,1,1,1,1,3,4,1,41,2,3,14,4,100000,3,1,5,4,1,5,1,5,3,3,,2,5,1,1,2,5,0,2,1,0,2,1,1
25220,12,7,0.7845,0.7328146,3,2,,4,2,2,3,3,3,3,3,1,4,2,4,4,2,4,2,60,3,4,9,2,100000,3,1,4,1,1,5,1,7,3,2,,2,4,1,1,2,2,0,0,0,0,2,1,1
25221,12,7,1.1162,1.04266113,3,1,,6,4,4,3,3,3,4,4,4,4,3,3,3,3,5,2,44,2,3,12,4,175000,3,1,4,1,1,5,1,4,2,3,,2,3,1,1,2,3,0,0,0,1,2,1,1
25223,12,7,0.8178,0.76392069,1,1,,6,2,1,4,4,4,4,4,1,4,1,-1,3,1,2,2,79,3,5,11,3,100000,3,1,3,3,1,4,-1,5,3,15,,3,3,6,5,1,2,0,0,0,0,2,1,1
25224,12,7,0.7773,0.72608896,1,2,,4,2,2,1,1,1,2,2,1,3,3,3,3,3,4,2,61,3,4,9,2,100000,3,1,5,3,1,5,1,5,3,9,,1,6,4,5,2,4,0,0,1,0,3,1,1
25225,12,7,1.7684,1.65189209,3,3,Both,5,1,3,3,3,3,4,4,5,3,3,3,3,1,3,1,28,1,2,9,2,30000,1,4,2,5,4,-2,2,2,1,15,,3,2,6,4,2,5,0,2,1,0,2,2,2
25226,12,7,0.694,0.64827703,1,2,,4,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,52,2,4,10,3,40000,1,1,4,1,1,5,1,1,1,14,,2,1,1,4,2,5,0,0,0,3,2,1,1
25227,12,7,0.7945,0.74215577,1,4,,3,2,1,1,1,1,1,1,1,2,2,4,2,1,5,1,56,3,4,9,2,100000,3,1,4,1,1,5,1,5,3,1,,1,6,1,1,2,2,0,0,0,0,2,1,1
25228,12,7,0.8297,0.77503668,3,2,,4,1,3,3,2,2,3,4,6,2,2,4,3,2,3,2,47,2,3,8,1,20000,1,1,5,5,4,-2,2,2,1,11,,2,3,1,6,1,3,0,0,0,1,2,4,1
25229,12,7,0.9372,0.87545423,3,1,,6,4,4,2,4,4,4,4,6,4,4,4,4,3,4,1,30,1,2,14,4,175000,3,1,3,3,2,2,1,3,2,13,,2,2,3,1,2,4,0,0,0,0,4,1,1
25231,12,7,0.7793,0.72795719,3,1,,6,1,3,3,3,3,3,3,6,3,3,3,3,2,4,2,47,2,3,13,4,100000,3,1,2,2,2,1,1,8,4,2,,2,2,1,1,2,2,0,0,0,0,2,3,1
25232,12,7,1.2116,1.13177587,3,1,,6,2,2,1,2,3,3,3,3,3,3,3,3,1,1,2,41,2,3,10,3,100000,3,1,3,2,2,2,1,5,3,2,,2,5,1,7,2,4,0,0,2,0,2,1,1
25233,12,7,0.7959,0.74346353,1,4,,3,2,1,1,1,1,1,1,1,2,1,2,1,2,4,2,70,3,5,9,2,175000,3,1,5,1,1,5,1,1,1,2,,1,5,1,7,2,2,0,0,0,0,2,1,1
25234,12,7,1.6896,1.57828369,1,4,,3,1,1,2,2,2,2,2,1,3,3,3,1,1,0,2,25,1,2,9,2,0,1,2,5,5,4,-2,1,7,3,2,,2,3,5,1,2,1,0,0,0,0,1,4,1
25235,12,7,0.966,0.90235679,3,1,,6,4,3,3,3,4,4,3,6,4,2,4,4,2,5,1,53,2,4,14,4,30000,1,1,1,2,2,1,1,1,1,3,,2,4,5,1,2,1,0,0,0,0,1,3,2
25236,12,7,1.1175,1.04387548,2,2,,4,1,1,1,4,2,4,4,6,1,1,1,2,1,5,2,23,1,2,10,3,7500,1,1,-1,5,4,-2,5,3,2,15,,-1,1,5,4,1,5,0,0,1,0,4,1,2
25237,12,7,0.7793,0.72795719,1,2,,4,2,1,1,1,1,2,2,1,1,1,2,1,1,4,2,54,2,4,12,4,100000,3,1,3,3,1,4,2,8,4,3,,2,3,1,6,2,6,1,0,1,0,4,1,1
25238,12,7,1.2348,1.15344738,3,2,,4,4,3,3,3,2,1,1,6,4,4,4,3,3,3,2,54,2,4,12,4,100000,3,4,2,2,2,1,1,2,1,3,,2,5,1,1,2,4,0,0,0,1,3,1,1
25239,12,7,0.6644,0.62062718,1,2,,4,3,1,1,2,3,3,3,2,3,4,3,3,2,3,1,70,3,5,13,4,85000,2,1,4,1,1,5,1,5,3,2,,2,2,1,5,2,2,0,0,0,0,2,1,1
25240,12,7,0.6054,0.56551429,1,2,,4,2,2,3,3,3,3,3,1,2,3,3,3,2,5,1,72,3,5,9,2,85000,2,1,4,1,1,5,1,4,2,1,,1,5,1,2,2,2,0,0,0,0,2,1,1
25241,12,7,0.8165,0.76270634,1,2,,4,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,67,3,4,12,4,40000,1,1,5,3,3,3,-1,7,3,11,,1,5,1,1,2,2,0,0,0,0,2,1,1
25242,12,7,0.786,0.73421578,1,2,,4,2,2,1,1,1,1,1,1,3,3,3,1,2,4,1,51,2,4,12,4,175000,3,1,4,1,1,5,1,2,1,3,,2,4,1,1,2,3,0,0,1,0,2,3,1
25243,12,7,0.6054,0.56551429,1,2,,4,2,1,1,1,1,1,1,1,3,4,4,3,3,5,1,52,2,4,12,4,60000,2,1,4,1,1,5,1,4,2,2,,2,2,1,3,2,2,0,0,0,0,2,1,1
25244,12,7,0.6447,0.60222508,3,2,,4,4,3,2,2,2,3,3,3,3,3,3,2,2,0,2,58,3,4,9,2,30000,1,1,3,2,2,2,1,5,3,1,,1,3,1,6,2,3,0,0,0,0,3,1,1
25245,12,7,0.7181,0.67078925,1,1,,6,2,1,1,1,1,1,1,1,1,1,3,2,2,4,1,38,2,3,11,3,20000,1,1,4,1,1,5,1,8,4,4,,2,5,1,1,2,7,0,1,3,1,2,4,1
25246,12,7,0.7368,0.68825723,3,1,,6,4,4,3,4,4,4,4,6,4,4,4,4,3,4,1,43,2,3,13,4,60000,2,1,1,2,2,1,1,4,2,15,,2,1,1,1,2,5,0,1,2,0,2,1,1
25247,12,7,0.5773,0.53926561,3,2,,4,4,2,1,2,2,4,4,4,3,4,3,2,4,4,2,74,3,5,11,3,20000,1,1,4,1,1,5,2,9,4,2,,2,3,2,5,2,1,0,0,0,0,1,3,2
25249,12,7,0.8806,0.82258322,3,2,,4,4,1,3,3,3,2,2,3,1,2,4,1,2,5,1,57,3,4,13,4,125000,3,1,4,1,1,5,1,9,4,11,,2,5,1,2,2,2,0,0,0,0,2,1,1
25250,12,7,0.9897,0.92449536,3,3,caused by both,5,4,3,2,3,4,4,4,5,4,3,3,3,2,4,2,23,1,2,11,3,25000,1,1,3,3,2,2,1,9,4,13,,2,1,5,1,2,2,0,0,0,0,2,3,2
25251,12,7,1.1286,1.05424418,2,2,,4,1,2,0,0,0,0,0,3,-1,-1,-1,3,1,1,2,33,1,2,13,4,100000,3,1,3,5,4,-2,2,9,4,10,,3,2,1,1,1,4,0,0,2,0,2,1,1
25252,12,7,0.7748,0.72375367,1,3,Natural process of our planet,4,2,1,1,3,4,4,3,3,3,2,3,2,1,0,1,57,3,4,14,4,85000,2,1,4,1,1,5,1,6,3,2,,1,6,1,1,2,2,0,0,0,0,2,1,1
25254,12,7,0.8479,0.7920376,1,3,natural cycle,4,3,1,1,1,1,1,1,1,1,1,3,1,3,5,1,59,3,4,11,3,100000,3,1,5,4,1,5,1,9,4,3,,2,5,1,1,2,2,0,0,0,0,2,1,1
25255,12,7,1.0026,0.93654547,2,2,,4,2,3,2,2,2,3,2,4,3,3,2,3,1,2,2,53,2,4,9,2,60000,2,2,3,2,2,2,1,9,4,11,,1,5,1,1,2,2,0,0,0,0,2,3,1
25256,12,7,1.4765,1.3792234,3,1,,6,4,3,3,3,3,3,3,6,3,3,3,3,3,3,2,27,1,2,9,2,30000,1,4,1,3,3,3,1,9,4,11,,2,2,5,1,2,2,0,0,0,0,2,1,2
25257,12,7,0.5953,0.55607971,3,1,,6,4,3,2,4,4,4,4,5,4,4,4,4,3,-1,1,60,3,4,12,4,60000,2,1,1,2,2,1,1,6,3,2,,2,2,1,2,2,2,0,0,0,0,2,1,1
25258,12,7,0.6319,0.59026838,1,1,,6,2,3,3,3,3,3,3,3,4,1,4,1,1,2,2,50,2,3,12,4,25000,1,1,4,1,1,5,1,9,4,3,,2,2,5,1,2,1,0,0,0,0,1,1,1
25259,12,7,0.7793,0.72795719,3,2,,4,4,2,2,2,2,3,2,3,-1,3,4,3,2,4,2,57,3,4,13,4,100000,3,1,5,1,1,5,1,9,4,2,,1,5,1,1,2,3,0,0,0,1,2,1,1
25260,12,7,0.9796,0.91506078,3,1,,6,4,3,3,3,4,4,4,2,2,3,2,3,2,0,2,31,1,2,12,4,75000,2,1,3,3,3,3,1,4,2,11,,1,4,1,1,2,4,0,1,1,0,2,1,1
25261,12,7,1.3552,1.26591504,3,2,,4,1,3,2,2,2,4,4,6,4,4,4,3,2,4,2,38,2,3,11,3,15000,1,4,3,2,2,2,1,2,1,3,,2,3,1,1,2,3,0,0,1,0,2,3,2
25262,12,7,0.6644,0.62062718,3,1,,6,4,4,4,4,4,4,4,6,4,4,4,4,3,3,1,67,3,4,12,4,100000,3,1,3,2,2,2,1,7,3,12,,2,3,1,5,2,2,0,0,0,0,2,1,1
25263,12,7,0.7985,0.74589224,3,2,,4,1,2,2,0,0,1,3,3,3,2,2,3,1,1,2,24,1,2,9,2,10000,1,1,3,3,3,3,2,4,2,4,,2,5,1,1,2,4,1,1,0,0,2,3,2
25265,12,7,0.5786,0.54047996,3,1,,6,2,3,3,3,3,3,3,2,3,2,3,2,1,3,2,40,2,3,12,4,75000,2,3,3,2,2,2,1,6,3,3,,2,4,1,1,2,5,0,0,1,1,3,1,1
25266,12,7,0.8225,0.76831104,2,2,,4,2,2,0,0,0,0,0,2,2,2,2,1,1,0,1,43,2,3,13,4,125000,3,1,4,2,2,2,1,3,2,15,,2,5,1,1,2,4,0,0,1,1,2,1,1
25267,12,7,0.6758,0.63127611,3,1,,6,4,3,2,4,4,4,4,6,4,3,4,4,4,5,1,47,2,3,12,4,100000,3,1,1,3,2,1,1,3,2,13,,2,2,1,1,2,2,0,0,0,0,2,1,1
25268,12,7,0.7431,0.69414217,3,2,,4,2,2,2,2,2,2,3,1,3,2,3,1,3,5,2,78,3,5,11,3,60000,2,1,3,3,1,4,1,8,4,2,,2,2,1,5,2,2,0,0,0,0,2,1,1
25269,12,7,0.5548,0.51824798,3,1,,6,1,1,1,1,1,1,1,2,1,1,1,2,2,4,2,86,3,5,9,2,25000,1,1,4,3,1,5,1,4,2,2,,2,5,2,5,2,1,0,0,0,0,1,1,1
25270,12,7,0.7326,0.68433394,1,2,,4,2,1,1,1,1,1,1,2,1,1,1,1,1,4,2,70,3,5,10,3,60000,2,1,4,1,1,5,1,5,3,2,,2,5,1,5,2,2,0,0,0,0,2,1,1
25271,12,7,0.9713,0.90730761,3,3,I believe it's both 75% human and 25% natural changes that's causing it.,5,1,3,4,4,4,4,4,6,3,3,2,4,2,3,2,57,3,4,9,2,75000,2,2,4,2,2,2,1,3,2,1,,1,6,3,1,2,5,0,1,1,0,3,1,1
25272,12,7,1.5608,1.45796945,3,3,it's one of the prophecies from the Bible,2,1,1,1,3,3,3,3,6,2,2,2,2,1,0,1,31,1,2,3,1,15000,1,4,2,5,4,-2,5,7,3,9,,1,6,1,1,2,7,0,2,3,0,2,4,1
25273,12,7,0.5837,0.54524396,1,2,,4,2,2,1,2,2,3,2,2,2,3,1,3,2,4,2,68,3,4,10,3,30000,1,1,3,1,1,4,1,3,2,2,,2,2,1,6,2,2,0,0,0,0,2,1,1
25274,12,7,0.9915,0.92617677,3,1,,6,4,4,4,4,4,4,4,6,3,4,3,4,2,3,1,35,2,3,10,3,20000,1,2,1,2,2,1,1,6,3,3,,1,2,6,4,1,4,0,0,2,0,2,1,1
25275,12,7,1.4277,1.3336385,1,4,,3,2,1,1,1,1,1,1,1,1,3,2,1,3,5,1,27,1,2,10,3,85000,2,1,5,1,1,5,1,7,3,2,,1,5,5,1,1,3,0,0,0,0,3,1,3
25276,12,7,0.8359,0.7808282,3,1,,6,4,2,2,2,3,3,3,6,3,3,3,4,2,3,1,59,3,4,10,3,75000,2,1,4,1,1,5,1,5,3,3,,2,4,1,6,2,3,0,0,0,0,3,1,1
25277,12,7,2.9497,2.75536422,3,1,,6,4,2,2,2,3,3,3,6,3,3,3,4,2,3,1,28,1,2,6,1,15000,1,2,3,5,4,-2,2,9,4,9,,1,6,6,1,1,2,0,0,0,0,2,2,2
25278,12,7,1.5939,1.48888871,1,4,,3,2,1,2,3,4,4,4,6,2,1,2,2,1,3,2,69,3,4,5,1,175000,3,2,1,2,2,1,1,5,3,5,,1,1,1,2,2,2,0,0,0,0,2,4,1
25280,12,7,0.6758,0.63127611,3,3,combinatin of natural and human activities,5,2,3,3,3,4,4,4,2,4,4,4,4,3,5,1,54,2,4,13,4,175000,3,1,5,1,1,5,1,3,2,3,,2,2,1,1,2,2,0,0,0,0,2,1,1
25282,12,7,1.7213,1.60789519,3,1,,6,4,3,4,4,4,4,4,6,3,4,4,4,4,5,1,61,3,4,11,3,100000,3,4,3,2,2,2,1,5,3,3,,2,3,1,6,2,2,0,0,0,0,2,1,1
25283,12,7,1.2028,1.12355564,3,1,,6,4,3,2,2,2,3,4,3,3,3,4,3,2,3,1,26,1,2,13,4,60000,2,1,3,3,2,2,1,2,1,14,,2,1,6,1,2,2,0,0,0,0,2,3,2
25284,12,7,0.7942,0.74187553,3,1,,6,4,3,2,3,3,4,4,3,4,4,4,4,1,2,2,33,1,2,12,4,40000,1,1,4,1,1,5,1,4,2,1,,2,5,5,1,2,2,0,0,1,0,1,2,1
25285,12,7,0.8979,0.83874344,2,4,,3,1,1,0,0,0,0,0,1,2,3,3,3,1,0,1,32,1,2,9,2,10000,1,1,4,1,1,5,5,3,2,2,,3,1,5,4,1,1,0,0,0,0,1,4,2
25286,12,7,0.613,0.57261358,3,1,,6,4,2,2,2,2,3,2,3,3,3,3,2,2,5,2,68,3,4,9,2,60000,2,1,4,1,1,5,1,4,2,3,,2,3,1,2,2,2,0,0,0,0,2,1,1
